"pID","groupID","time_point","NegativeMood","PositiveMood","PhysInt_NUM","SocInt_NUM","SalInt_Medium_Online","SalInt_Disc_Tension","SalInt_Partner_Close","SalInt_Disc_Self","SalInt_Disc_Partner","SalInt_Close","baseline_closest_deg_out_norm","covid_stress_self_nr","covid_housing_tension","covid_phys_dist_avg","baseline_income_num","baseline_educ_parents_years","baseline_college_year","baseline_gender_numeric","EMA_completion_rate"
"muric308","g4c",47,20,80,,,,,,,,,6,11,62,2,20,38,3,1,0.88
"muric308","g4c",48,15,83,8,4,0,0,1,0,0,86,6,11,62,2,20,38,3,1,0.88
"muric308","g4c",49,,,,,,,,,,,6,11,62,2,20,38,3,1,0.88
"muric308","g4c",50,15,84,3,0,0,0,1,1,1,65,6,11,62,2,20,38,3,1,0.88
"muric308","g4c",51,19,77,,,,,,,,,6,11,62,2,20,38,3,1,0.88
"muric308","g4c",52,21,83,4,0,0,0,1,1,1,74,6,11,62,2,20,38,3,1,0.88
"muric308","g4c",53,15,80,,,,,,,,,6,11,62,2,20,38,3,1,0.88
"muric308","g4c",54,23,75,4,0,0,0,1,0,0,75,6,11,62,2,20,38,3,1,0.88
"muric308","g4c",55,32,66,,,,,,,,,6,11,62,2,20,38,3,1,0.88
"muric308","g4c",56,28,72,5,1,0,0,1,0,0,81,6,11,62,2,20,38,3,1,0.88
"muric314","g4c",1,49,56,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",2,54,55,0,5,0,0,1,1,1,100,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",3,63,37,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",4,21,80,5,5,0,0,1,1,1,79,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",5,48,38,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",6,,,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",7,61,36,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",8,65,39,3,7,1,0,1,0,1,92,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",9,68,21,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",10,61,40,5,8,0,0,1,1,1,84,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",11,38,67,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",12,28,78,5,3,0,0,1,1,1,85,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",13,36,65,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",14,47,40,0,6,1,1,1,0,0,70,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",15,31,61,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",16,34,62,2,5,1,0,1,1,1,86,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",17,41,41,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",18,55,38,3,4,1,0,1,1,1,84,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",19,60,31,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",20,29,66,2,7,1,1,1,0,0,72,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",21,53,43,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",22,35,58,3,6,1,1,1,0,0,84,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",23,56,43,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",24,36,71,3,5,1,0,1,0,1,90,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",25,48,53,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",26,52,40,0,15,1,0,1,0,0,61,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",27,66,33,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",28,68,32,1,7,1,0,1,1,0,80,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",29,53,60,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",30,38,73,2,7,1,0,1,0,0,100,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",31,57,41,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",32,57,40,5,5,0,0,1,1,1,89,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",33,51,40,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",34,55,60,2,7,1,1,1,0,0,88,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",35,62,33,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",36,29,70,2,5,1,0,1,0,0,90,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",37,52,33,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",38,51,50,2,7,1,0,1,0,0,74,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",39,39,55,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",40,51,51,0,7,1,1,1,0,0,75,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",41,56,34,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",42,56,43,0,7,1,0,0,0,0,50,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",43,57,33,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",44,63,29,2,7,,0,,0,0,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",45,47,47,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",46,49,50,2,7,1,1,1,0,0,50,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",47,47,46,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",48,46,52,2,5,0,0,1,1,0,78,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",49,51,42,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",50,44,55,3,5,1,0,1,1,1,81,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",51,56,45,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",52,60,30,3,10,0,0,1,1,1,90,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",53,54,33,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",54,49,52,2,7,1,0,1,0,1,76,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",55,51,41,,,,,,,,,3,6,30,4.25,8,22,3,1,0.98
"muric314","g4c",56,43,65,5,7,0,0,1,0,0,88,3,6,30,4.25,8,22,3,1,0.98
"muric315","g4c",1,28,80,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",2,49,49,,,,1,,0,0,27,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",3,61,49,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",4,36,59,,,1,0,,1,0,43,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",5,45,41,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",6,49,52,5,2,1,0,1,0,0,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",7,67,41,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",8,49,37,,,,1,,0,0,23,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",9,63,62,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",10,29,75,,,1,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",11,36,41,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",12,42,49,10,14,1,0,1,0,1,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",13,32,84,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",14,31,81,,,1,,1,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",15,31,70,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",16,91,31,,8,1,0,1,0,1,79,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",17,65,64,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",18,,,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",19,78,68,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",20,65,65,4,5,1,0,1,0,0,75,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",21,37,73,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",22,28,79,5,9,1,,1,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",23,,70,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",24,,,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",25,81,72,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",26,,,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",27,60,64,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",28,12,79,5,8,1,0,1,1,1,90,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",29,21,67,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",30,35,80,4,5,1,0,1,1,1,80,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",31,35,86,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",32,29,80,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",33,,,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",34,37,70,,,1,0,1,1,1,92,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",35,17,68,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",36,30,66,6,10,1,0,1,0,0,79,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",37,23,78,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",38,26,93,,,0,0,1,1,1,100,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",39,17,77,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",40,,,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",41,21,73,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",42,,,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",43,,,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",44,26,94,3,4,1,0,1,0,0,100,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",45,25,73,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",46,10,79,4,6,1,0,1,1,1,73,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",47,,,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",48,11,88,4,,1,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",49,12,92,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",50,17,85,,,0,0,1,0,0,78,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",51,15,90,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",52,1,81,4,4,1,0,1,0,0,90,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",53,18,82,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",54,13,85,4,8,1,0,1,0,0,85,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",55,11,74,,,,,,,,,3,6,15,3.75,8,34,4,1,0.86
"muric315","g4c",56,13,92,7,2,1,0,1,0,0,90,3,6,15,3.75,8,34,4,1,0.86
"muric326","g4c",1,10,31,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",2,22,35,2,2,0,0,1,1,1,65,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",3,16,53,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",4,38,29,3,2,1,0,,1,0,35,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",5,16,48,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",6,4,32,1,2,1,0,1,0,0,66,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",7,23,46,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",8,33,30,2,1,0,0,1,1,0,61,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",9,14,54,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",10,23,50,2,2,0,0,1,1,0,50,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",11,16,55,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",12,19,77,3,1,0,0,1,1,1,72,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",13,1,100,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",14,58,27,2,1,1,0,1,0,1,100,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",15,25,50,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",16,89,8,2,0,0,0,1,1,0,35,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",17,30,21,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",18,17,71,2,0,0,0,1,1,0,28,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",19,1,61,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",20,21,75,2,1,0,0,1,1,1,84,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",21,39,50,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",22,33,89,2,1,0,,1,,,49,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",23,29,97,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",24,1,100,2,0,0,0,1,0,0,65,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",25,15,80,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",26,1,95,4,0,0,1,1,0,0,82,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",27,1,71,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",28,36,52,1,1,0,0,1,1,1,100,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",29,27,44,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",30,68,34,1,1,1,0,1,1,1,95,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",31,28,54,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",32,35,66,1,1,1,0,1,1,0,77,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",33,21,63,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",34,40,35,2,1,1,0,1,1,0,64,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",35,27,66,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",36,18,83,1,1,1,0,1,1,0,100,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",37,23,75,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",38,63,18,2,1,0,0,1,1,0,63,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",39,12,49,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",40,25,67,1,2,0,1,1,0,0,50,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",41,24,50,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",42,34,23,1,3,0,0,1,0,0,50,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",43,49,21,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",44,25,59,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",45,23,64,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",46,28,70,2,2,1,1,0,0,0,43,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",47,38,56,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",48,22,92,2,1,0,0,1,1,1,100,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",49,34,82,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",50,38,68,1,1,1,,1,,,69,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",51,67,29,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",52,64,29,1,1,0,1,1,0,0,32,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",53,21,39,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",54,20,65,1,2,1,0,1,1,0,50,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",55,20,45,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric326","g4c",56,,,,,,,,,,,4,9,65,4,6,34,3,1,0.98
"muric341","g4c",1,65,34,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",2,39,59,1,2,0,0,1,0,0,82,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",3,21,75,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",4,10,76,1,0,1,1,0,0,1,89,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",5,100,74,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",6,21,80,0,0,1,0,1,0,0,79,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",7,20,79,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",8,5,81,1,0,0,0,1,0,0,100,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",9,81,19,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",10,34,69,1,0,1,1,1,1,1,89,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",11,69,70,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",12,24,65,1,0,0,0,1,1,0,65,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",13,30,59,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",14,29,70,0,0,0,0,1,1,0,68,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",15,45,46,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",16,17,31,0,0,0,0,1,0,0,13,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",17,79,24,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",18,21,61,1,0,0,0,1,0,0,24,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",19,66,61,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",20,21,74,1,0,,0,1,0,0,14,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",21,13,83,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",22,,,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",23,11,39,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",24,20,76,1,0,0,0,1,0,0,67,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",25,30,61,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",26,30,61,0,0,0,0,1,0,0,6,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",27,18,84,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",28,12,70,0,0,0,0,1,0,0,3,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",29,26,82,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",30,,,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",31,37,66,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",32,31,70,0,0,0,0,1,1,0,6,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",33,26,80,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",34,50,86,0,0,1,1,0,0,0,50,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",35,48,79,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",36,,,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",37,21,72,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",38,49,49,0,0,0,0,1,0,0,49,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",39,,,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",40,49,82,0,0,,0,,0,0,49,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",41,49,50,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",42,49,50,0,0,,0,,0,0,50,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",43,,,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",44,50,49,0,0,,0,,0,0,49,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",45,48,49,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",46,,,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",47,,,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",48,,,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",49,50,49,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",50,48,49,0,0,,0,,0,0,48,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",51,,,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",52,49,48,0,0,,0,,0,0,49,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",53,49,49,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",54,49,1,0,0,,0,,0,0,49,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",55,,,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric341","g4c",56,,,,,,,,,,,4,11,10,5,20,36,2,1,0.8
"muric347","g4c",1,32,63,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",2,26,58,3,8,0,0,1,0,0,57,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",3,75,53,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",4,25,82,4,12,0,0,1,0,0,54,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",5,13,19,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",6,76,35,4,15,0,0,1,0,0,67,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",7,72,19,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",8,31,67,7,3,0,0,1,0,0,67,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",9,36,72,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",10,35,75,4,8,0,1,1,1,1,79,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",11,24,69,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",12,75,26,4,15,0,0,1,0,0,55,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",13,,,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",14,18,75,4,9,0,0,1,0,0,67,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",15,14,72,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",16,22,70,5,11,0,0,1,0,0,84,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",17,29,65,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",18,20,72,5,15,0,0,1,0,0,83,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",19,,,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",20,87,69,5,15,0,0,1,0,0,78,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",21,19,82,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",22,41,68,9,3,0,0,1,0,0,75,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",23,29,80,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",24,25,77,3,0,0,0,1,0,0,85,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",25,36,58,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",26,1,100,4,9,0,0,1,1,1,87,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",27,14,81,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",28,1,100,15,5,0,0,1,1,1,100,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",29,59,10,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",30,18,79,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",31,16,81,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",32,,78,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",33,18,76,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",34,5,98,3,4,0,0,1,1,1,92,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",35,19,88,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",36,25,87,3,8,0,0,1,1,0,79,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",37,33,60,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",38,17,80,3,4,0,0,1,0,0,81,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",39,20,77,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",40,,,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",41,22,85,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",42,16,77,,3,0,1,1,0,0,82,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",43,,,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",44,,,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",45,,,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",46,24,81,3,9,0,0,1,0,0,80,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",47,,,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",48,16,87,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",49,,,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",50,16,77,3,2,0,0,1,0,0,82,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",51,,,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",52,26,69,4,8,0,0,1,0,0,76,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",53,22,76,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",54,,,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",55,,,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric347","g4c",56,,,,,,,,,,,9,6,29,5,6,40,2,0,0.8
"muric348","g4c",1,39,52,,,,,,,,,5,4,42,5,6,40,4,1,0.98
"muric348","g4c",2,32,55,2,3,0,0,1,0,0,85,5,4,42,5,6,40,4,1,0.98
"muric348","g4c",3,,,,,,,,,,,5,4,42,5,6,40,4,1,0.98
"muric348","g4c",4,30,67,1,2,0,0,1,0,0,77,5,4,42,5,6,40,4,1,0.98
"muric348","g4c",5,30,61,,,,,,,,,5,4,42,5,6,40,4,1,0.98
